group,event_id,feature,row_count,count,missing_count,missing_rate,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,abnormal_note
EVT_2025_negative,mixed,rainfall_3h,119697,119697,0,0.0,30.735817793802543,29.7129882723884,10.751781014166124,10.325527196839007,10.825363002055912,12.043241489724574,24.73109815816297,34.40982558048637,50.064411226819146,57.64875192437367,64.49443518440364,ok
EVT_2025_negative,mixed,rainfall_6h,119697,119697,0,0.0,38.54828711246353,36.794609636279404,11.159666731736571,16.75023590696875,17.33215255285792,18.37116027440486,31.45138445201085,45.538333494474834,57.66802986147056,64.90391760666007,71.24402994293544,ok
EVT_2025_negative,mixed,rainfall_24h,119697,119697,0,0.0,48.67017275941759,48.31191446739539,11.22272779562773,27.263903371623172,28.817935257102054,30.833690797197853,38.76125456079626,58.8295837562696,65.89734068419142,72.35034219052069,78.7439075350535,ok
EVT_2025_negative,mixed,max_hourly_intensity,119697,119697,0,0.0,16.433611740986247,16.675550156724384,5.741832227450865,5.111156110120893,5.466799274635404,6.141754187323901,12.039427041268782,20.6273380334013,25.732325948898353,28.659903071956997,29.999679599168097,ok
EVT_2025_negative,mixed,cumulative_rainfall_mm,119697,119697,0,0.0,60.15897509204156,59.91595385727153,11.34014266144752,38.26471139378224,40.589039709982345,43.16715993974672,49.515468409037425,69.86977771042422,77.88173298391393,86.27627473644479,93.24263833541407,ok
EVT_2025_negative,mixed,elevation,119697,119697,0,0.0,62.46006227590114,32.636932373046875,84.5479979429673,1.0536327362060547,2.959310007095337,7.448998546600341,16.461143493652344,66.98478698730469,242.74933471679685,440.5073828124998,745.36572265625,ok
EVT_2025_negative,mixed,slope,119697,119697,0,0.0,4.903542437235131,2.560288645636821,5.9678770815069155,3.92996643071874e-05,0.02166991591186019,0.13856955821520228,0.8310122011710935,6.923966590182356,17.19607872170729,24.62518387721659,70.01101725716684,ok
EVT_2025_negative,mixed,relative_elev,119697,119697,0,0.0,0.8762316295859318,-1.3446952488796668,17.410534329618812,-75.00012030483276,-34.94880210435072,-19.739424065518968,-5.598370355022816,2.837661380610154,31.023404586413644,69.41753947108235,257.260004185448,ok
EVT_2025_negative,mixed,distance_to_stream,119697,119697,0,0.0,507.3026445800916,391.25791940107433,460.3321860652584,0.0,0.0,2.5029691719900553,159.48356448205777,726.9786424020546,1404.77480542052,2118.0986664911356,3188.6219423539483,ok
EVT_2025_negative,mixed,flood_overlap_ratio,119697,119697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok
EVT_2025_negative,mixed,flood_overlap_area,119697,119697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok
EVT_2022_positive,mixed,rainfall_total,7153,7153,0,0.0,500.26825554372596,519.693558245033,111.7755384211385,267.0950770900828,278.8239866246254,290.2812721700226,444.14693433861146,544.7902134529097,709.5455604027105,764.913921583955,777.4238686766979,ok
