group,event_id,feature,row_count,count,missing_count,missing_rate,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,abnormal_note
event,EVT_2020_FLOOD,distance_to_flood_trace_m,120890,120890,0,0.0,4257.16543167478,3698.7702643577895,3052.9721290792922,0.0,113.56934200151649,450.2510425575189,1706.103505445579,6199.309530664454,10035.340258744814,12536.233504507101,15078.388433596583,ok
event,EVT_2020_FLOOD,flood_overlap_area,120890,120890,0,0.0,1.5700378664881454,0.0,83.29530225105823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,ok
event,EVT_2020_FLOOD,flood_overlap_ratio,120890,120890,0,0.0,0.00019383183536890686,0.0,0.010283370648278792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok
event,EVT_2020_FLOOD,x_coord,120890,120890,0,0.0,197971.0,197971.0,10002.601043161278,180691.0,180961.0,182401.0,189331.0,206611.0,213541.0,214981.0,215251.0,ok
event,EVT_2020_FLOOD,y_coord,120890,120890,0,0.0,551483.0,551483.0,8157.951674191923,537398.0,537668.0,538748.0,544418.0,558548.0,564218.0,565298.0,565568.0,ok
event,EVT_2020_FLOOD,centroid_lat,120890,120890,0,0.0,37.562822796147465,37.56277862978219,0.0735027297936578,37.43577168882506,37.43828600745215,37.448122274737415,37.49918342210148,37.62649383113502,37.67754018972877,37.6873478174619,37.68978375871528,ok
event,EVT_2020_FLOOD,centroid_lon,120890,120890,0,0.0,126.9770348659268,126.97703484529559,0.11321410501493476,126.78108071017549,126.7847657950743,126.80063820109926,126.87914089509016,127.07488987202161,127.15339287321022,127.16935908340976,127.17291119660149,ok
event,EVT_2020_FLOOD,grid_size_m,120890,120890,0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,ok
event,EVT_2020_FLOOD,grid_area_m2,120890,120890,0,0.0,8100.0,8100.0,0.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,ok
event,EVT_2022_FLOOD,elevation,120890,120890,0,0.0,62.959188992599074,32.7185173034668,85.23731527790147,1.0536327362060547,2.9617845749855043,7.4803709268569945,16.51043701171875,67.35514450073242,245.6786460876462,442.5039398193359,745.36572265625,ok
event,EVT_2022_FLOOD,mean_elevation,120890,120890,0,0.0,62.12335502757657,35.242339658343056,79.23255695192935,2.063030007456945,4.692494464058522,8.639839690086253,18.44149414961003,66.88621679416372,226.27128913816318,420.1222990657082,605.1726830852917,ok
event,EVT_2022_FLOOD,relative_elev,120890,120890,0,0.0,0.8358339650225084,-1.3647665662214017,17.401611770410426,-75.00012030483276,-34.92844926250869,-19.826981410507315,-5.6516666097089265,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2022_FLOOD,relative_low,120890,120890,0,0.0,4.42653424235008,1.3647665662214017,7.366130759950654,0.0,0.0,0.0,0.0,5.6516666097089265,19.826981410507283,34.92844926250869,75.00012030483276,ok
event,EVT_2022_FLOOD,relative_high,120890,120890,0,0.0,5.262368207372588,0.0,14.211534692798555,0.0,0.0,0.0,0.0,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2022_FLOOD,slope,120890,120890,0,0.0,4.925431961070152,2.5681005710029625,5.98484819309511,3.92996643071874e-05,0.021945367964507714,0.13953598699492553,0.8334983009605559,6.962184431856162,17.283522251578045,24.62542186227601,70.01101725716684,ok
event,EVT_2022_FLOOD,aspect,120890,120890,0,0.0,183.17454296333057,182.48427853608166,102.40879854337699,0.0020003239677635065,3.292067360772381,17.464327786143624,99.56040438358471,269.7017215826375,343.6818610490121,356.7154905828276,359.9990195982158,ok
event,EVT_2022_FLOOD,curvature,120890,120890,0,0.0,-5.507666869387243e-05,5.174129097550003e-05,0.0011892861953783829,-0.0320848971237371,-0.0036279112686345605,-0.0016408197791488084,-0.00015801700544945983,0.00030614767545535245,0.0011271123238551749,0.0020985792489699386,0.006502770317925347,ok
event,EVT_2022_FLOOD,flow_accumulation,120890,0,120890,1.0,,,,,,,,,,,,all_missing
event,EVT_2022_FLOOD,distance_to_stream,120890,120890,0,0.0,509.19655149121024,393.2348825051281,460.83283817903725,0.0,0.0,2.806288162504811,160.4864181005857,730.5310195534673,1405.088076034591,2118.6345471576433,3188.6219423539483,ok
event,EVT_2022_FLOOD,distance_to_flood_trace_m,120890,120890,0,0.0,1609.229383249127,826.5219829628195,1971.9123276462228,0.0,0.0,0.0,269.59810372606745,2212.5309382929786,5953.4596882431315,9070.943878650547,11349.327559241434,ok
event,EVT_2022_FLOOD,flood_overlap_area,120890,120890,0,0.0,77.7944689144625,0.0,574.1485170715507,0.0,0.0,0.0,0.0,0.0,89.48228177608148,2583.5032013790196,8100.0,ok
event,EVT_2022_FLOOD,flood_overlap_ratio,120890,120890,0,0.0,0.009604255421538579,0.0,0.07088253297179639,0.0,0.0,0.0,0.0,0.0,0.011047195280997714,0.31895101251592833,1.0,ok
event,EVT_2022_FLOOD,x_coord,120890,120890,0,0.0,197971.0,197971.0,10002.601043161278,180691.0,180961.0,182401.0,189331.0,206611.0,213541.0,214981.0,215251.0,ok
event,EVT_2022_FLOOD,y_coord,120890,120890,0,0.0,551483.0,551483.0,8157.951674191923,537398.0,537668.0,538748.0,544418.0,558548.0,564218.0,565298.0,565568.0,ok
event,EVT_2022_FLOOD,centroid_lat,120890,120890,0,0.0,37.562822796147465,37.56277862978219,0.0735027297936578,37.43577168882506,37.43828600745215,37.448122274737415,37.49918342210148,37.62649383113502,37.67754018972877,37.6873478174619,37.68978375871528,ok
event,EVT_2022_FLOOD,centroid_lon,120890,120890,0,0.0,126.9770348659268,126.97703484529559,0.11321410501493476,126.78108071017549,126.7847657950743,126.80063820109926,126.87914089509016,127.07488987202161,127.15339287321022,127.16935908340976,127.17291119660149,ok
event,EVT_2022_FLOOD,grid_size_m,120890,120890,0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,ok
event,EVT_2022_FLOOD,grid_area_m2,120890,120890,0,0.0,8100.0,8100.0,0.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,ok
event,EVT_2023_FLOOD,elevation,120890,120890,0,0.0,62.959188992599074,32.7185173034668,85.23731527790147,1.0536327362060547,2.9617845749855043,7.4803709268569945,16.51043701171875,67.35514450073242,245.6786460876462,442.5039398193359,745.36572265625,ok
event,EVT_2023_FLOOD,mean_elevation,120890,120890,0,0.0,62.12335502757657,35.242339658343056,79.23255695192935,2.063030007456945,4.692494464058522,8.639839690086253,18.44149414961003,66.88621679416372,226.27128913816318,420.1222990657082,605.1726830852917,ok
event,EVT_2023_FLOOD,relative_elev,120890,120890,0,0.0,0.8358339650225084,-1.3647665662214017,17.401611770410426,-75.00012030483276,-34.92844926250869,-19.826981410507315,-5.6516666097089265,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2023_FLOOD,relative_low,120890,120890,0,0.0,4.42653424235008,1.3647665662214017,7.366130759950654,0.0,0.0,0.0,0.0,5.6516666097089265,19.826981410507283,34.92844926250869,75.00012030483276,ok
event,EVT_2023_FLOOD,relative_high,120890,120890,0,0.0,5.262368207372588,0.0,14.211534692798555,0.0,0.0,0.0,0.0,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2023_FLOOD,slope,120890,120890,0,0.0,4.925431961070152,2.5681005710029625,5.98484819309511,3.92996643071874e-05,0.021945367964507714,0.13953598699492553,0.8334983009605559,6.962184431856162,17.283522251578045,24.62542186227601,70.01101725716684,ok
event,EVT_2023_FLOOD,aspect,120890,120890,0,0.0,183.17454296333057,182.48427853608166,102.40879854337699,0.0020003239677635065,3.292067360772381,17.464327786143624,99.56040438358471,269.7017215826375,343.6818610490121,356.7154905828276,359.9990195982158,ok
event,EVT_2023_FLOOD,curvature,120890,120890,0,0.0,-5.507666869387243e-05,5.174129097550003e-05,0.0011892861953783829,-0.0320848971237371,-0.0036279112686345605,-0.0016408197791488084,-0.00015801700544945983,0.00030614767545535245,0.0011271123238551749,0.0020985792489699386,0.006502770317925347,ok
event,EVT_2023_FLOOD,flow_accumulation,120890,0,120890,1.0,,,,,,,,,,,,all_missing
event,EVT_2023_FLOOD,distance_to_stream,120890,120890,0,0.0,509.19655149121024,393.2348825051281,460.83283817903725,0.0,0.0,2.806288162504811,160.4864181005857,730.5310195534673,1405.088076034591,2118.6345471576433,3188.6219423539483,ok
event,EVT_2023_FLOOD,distance_to_flood_trace_m,120890,120890,0,0.0,2761.9378102561363,2006.9604352124886,2392.1565620209462,0.0,90.93000430229405,319.5124567871082,1016.2916271782857,3796.797924109602,7635.543044012237,10949.480070988897,13690.453535045117,ok
event,EVT_2023_FLOOD,flood_overlap_area,120890,120890,0,0.0,0.7980264562725096,0.0,39.71587129469945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6518.461728068342,ok
event,EVT_2023_FLOOD,flood_overlap_ratio,120890,120890,0,0.0,9.852178472500118e-05,0.0,0.004903193986999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8047483614899188,ok
event,EVT_2023_FLOOD,x_coord,120890,120890,0,0.0,197971.0,197971.0,10002.601043161278,180691.0,180961.0,182401.0,189331.0,206611.0,213541.0,214981.0,215251.0,ok
event,EVT_2023_FLOOD,y_coord,120890,120890,0,0.0,551483.0,551483.0,8157.951674191923,537398.0,537668.0,538748.0,544418.0,558548.0,564218.0,565298.0,565568.0,ok
event,EVT_2023_FLOOD,centroid_lat,120890,120890,0,0.0,37.562822796147465,37.56277862978219,0.0735027297936578,37.43577168882506,37.43828600745215,37.448122274737415,37.49918342210148,37.62649383113502,37.67754018972877,37.6873478174619,37.68978375871528,ok
event,EVT_2023_FLOOD,centroid_lon,120890,120890,0,0.0,126.9770348659268,126.97703484529559,0.11321410501493476,126.78108071017549,126.7847657950743,126.80063820109926,126.87914089509016,127.07488987202161,127.15339287321022,127.16935908340976,127.17291119660149,ok
event,EVT_2023_FLOOD,grid_size_m,120890,120890,0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,ok
event,EVT_2023_FLOOD,grid_area_m2,120890,120890,0,0.0,8100.0,8100.0,0.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,ok
event,EVT_2024_FLOOD,elevation,120890,120890,0,0.0,62.959188992599074,32.7185173034668,85.23731527790147,1.0536327362060547,2.9617845749855043,7.4803709268569945,16.51043701171875,67.35514450073242,245.6786460876462,442.5039398193359,745.36572265625,ok
event,EVT_2024_FLOOD,mean_elevation,120890,120890,0,0.0,62.12335502757657,35.242339658343056,79.23255695192935,2.063030007456945,4.692494464058522,8.639839690086253,18.44149414961003,66.88621679416372,226.27128913816318,420.1222990657082,605.1726830852917,ok
event,EVT_2024_FLOOD,relative_elev,120890,120890,0,0.0,0.8358339650225084,-1.3647665662214017,17.401611770410426,-75.00012030483276,-34.92844926250869,-19.826981410507315,-5.6516666097089265,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2024_FLOOD,relative_low,120890,120890,0,0.0,4.42653424235008,1.3647665662214017,7.366130759950654,0.0,0.0,0.0,0.0,5.6516666097089265,19.826981410507283,34.92844926250869,75.00012030483276,ok
event,EVT_2024_FLOOD,relative_high,120890,120890,0,0.0,5.262368207372588,0.0,14.211534692798555,0.0,0.0,0.0,0.0,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2024_FLOOD,slope,120890,120890,0,0.0,4.925431961070152,2.5681005710029625,5.98484819309511,3.92996643071874e-05,0.021945367964507714,0.13953598699492553,0.8334983009605559,6.962184431856162,17.283522251578045,24.62542186227601,70.01101725716684,ok
event,EVT_2024_FLOOD,aspect,120890,120890,0,0.0,183.17454296333057,182.48427853608166,102.40879854337699,0.0020003239677635065,3.292067360772381,17.464327786143624,99.56040438358471,269.7017215826375,343.6818610490121,356.7154905828276,359.9990195982158,ok
event,EVT_2024_FLOOD,curvature,120890,120890,0,0.0,-5.507666869387243e-05,5.174129097550003e-05,0.0011892861953783829,-0.0320848971237371,-0.0036279112686345605,-0.0016408197791488084,-0.00015801700544945983,0.00030614767545535245,0.0011271123238551749,0.0020985792489699386,0.006502770317925347,ok
event,EVT_2024_FLOOD,flow_accumulation,120890,0,120890,1.0,,,,,,,,,,,,all_missing
event,EVT_2024_FLOOD,distance_to_stream,120890,120890,0,0.0,509.19655149121024,393.2348825051281,460.83283817903725,0.0,0.0,2.806288162504811,160.4864181005857,730.5310195534673,1405.088076034591,2118.6345471576433,3188.6219423539483,ok
event,EVT_2024_FLOOD,distance_to_flood_trace_m,120890,120890,0,0.0,3190.279846762263,2408.7541124552126,2565.54778096648,0.0,109.4808898294913,376.83025365383855,1286.3874920698847,4445.860466096852,8494.964263823313,11123.814672590164,13690.453535045117,ok
event,EVT_2024_FLOOD,flood_overlap_area,120890,120890,0,0.0,0.6081605849907368,0.0,38.54073394200986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7973.129885619382,ok
event,EVT_2024_FLOOD,flood_overlap_ratio,120890,120890,0,0.0,7.50815537025601e-05,0.0,0.004758115301482699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984337022915973,ok
event,EVT_2024_FLOOD,x_coord,120890,120890,0,0.0,197971.0,197971.0,10002.601043161278,180691.0,180961.0,182401.0,189331.0,206611.0,213541.0,214981.0,215251.0,ok
event,EVT_2024_FLOOD,y_coord,120890,120890,0,0.0,551483.0,551483.0,8157.951674191923,537398.0,537668.0,538748.0,544418.0,558548.0,564218.0,565298.0,565568.0,ok
event,EVT_2024_FLOOD,centroid_lat,120890,120890,0,0.0,37.562822796147465,37.56277862978219,0.0735027297936578,37.43577168882506,37.43828600745215,37.448122274737415,37.49918342210148,37.62649383113502,37.67754018972877,37.6873478174619,37.68978375871528,ok
event,EVT_2024_FLOOD,centroid_lon,120890,120890,0,0.0,126.9770348659268,126.97703484529559,0.11321410501493476,126.78108071017549,126.7847657950743,126.80063820109926,126.87914089509016,127.07488987202161,127.15339287321022,127.16935908340976,127.17291119660149,ok
event,EVT_2024_FLOOD,grid_size_m,120890,120890,0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,ok
event,EVT_2024_FLOOD,grid_area_m2,120890,120890,0,0.0,8100.0,8100.0,0.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,ok
event,EVT_2025_FLOOD,elevation,120890,120890,0,0.0,62.959188992599074,32.7185173034668,85.23731527790147,1.0536327362060547,2.9617845749855043,7.4803709268569945,16.51043701171875,67.35514450073242,245.6786460876462,442.5039398193359,745.36572265625,ok
event,EVT_2025_FLOOD,mean_elevation,120890,120890,0,0.0,62.12335502757657,35.242339658343056,79.23255695192935,2.063030007456945,4.692494464058522,8.639839690086253,18.44149414961003,66.88621679416372,226.27128913816318,420.1222990657082,605.1726830852917,ok
event,EVT_2025_FLOOD,relative_elev,120890,120890,0,0.0,0.8358339650225084,-1.3647665662214017,17.401611770410426,-75.00012030483276,-34.92844926250869,-19.826981410507315,-5.6516666097089265,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2025_FLOOD,relative_low,120890,120890,0,0.0,4.42653424235008,1.3647665662214017,7.366130759950654,0.0,0.0,0.0,0.0,5.6516666097089265,19.826981410507283,34.92844926250869,75.00012030483276,ok
event,EVT_2025_FLOOD,relative_high,120890,120890,0,0.0,5.262368207372588,0.0,14.211534692798555,0.0,0.0,0.0,0.0,2.8136198954148055,30.985367289456516,69.28430674403172,257.260004185448,ok
event,EVT_2025_FLOOD,slope,120890,120890,0,0.0,4.925431961070152,2.5681005710029625,5.98484819309511,3.92996643071874e-05,0.021945367964507714,0.13953598699492553,0.8334983009605559,6.962184431856162,17.283522251578045,24.62542186227601,70.01101725716684,ok
event,EVT_2025_FLOOD,aspect,120890,120890,0,0.0,183.17454296333057,182.48427853608166,102.40879854337699,0.0020003239677635065,3.292067360772381,17.464327786143624,99.56040438358471,269.7017215826375,343.6818610490121,356.7154905828276,359.9990195982158,ok
event,EVT_2025_FLOOD,curvature,120890,120890,0,0.0,-5.507666869387243e-05,5.174129097550003e-05,0.0011892861953783829,-0.0320848971237371,-0.0036279112686345605,-0.0016408197791488084,-0.00015801700544945983,0.00030614767545535245,0.0011271123238551749,0.0020985792489699386,0.006502770317925347,ok
event,EVT_2025_FLOOD,flow_accumulation,120890,0,120890,1.0,,,,,,,,,,,,all_missing
event,EVT_2025_FLOOD,distance_to_stream,120890,120890,0,0.0,509.19655149121024,393.2348825051281,460.83283817903725,0.0,0.0,2.806288162504811,160.4864181005857,730.5310195534673,1405.088076034591,2118.6345471576433,3188.6219423539483,ok
event,EVT_2025_FLOOD,distance_to_flood_trace_m,120890,120890,0,0.0,3842.0439717683357,3405.8338828354135,2767.366552196963,0.0,0.7491982726554954,222.36922264577998,1470.0665322681377,5816.931906983385,8965.258020891873,10464.151287091005,11970.075598635933,ok
event,EVT_2025_FLOOD,flood_overlap_area,120890,120890,0,0.0,26.072198052574254,0.0,423.7962154346232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,ok
event,EVT_2025_FLOOD,flood_overlap_ratio,120890,120890,0,0.0,0.0032187898830338584,0.0,0.052320520424027565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok
event,EVT_2025_FLOOD,x_coord,120890,120890,0,0.0,197971.0,197971.0,10002.601043161278,180691.0,180961.0,182401.0,189331.0,206611.0,213541.0,214981.0,215251.0,ok
event,EVT_2025_FLOOD,y_coord,120890,120890,0,0.0,551483.0,551483.0,8157.951674191923,537398.0,537668.0,538748.0,544418.0,558548.0,564218.0,565298.0,565568.0,ok
event,EVT_2025_FLOOD,centroid_lat,120890,120890,0,0.0,37.562822796147465,37.56277862978219,0.0735027297936578,37.43577168882506,37.43828600745215,37.448122274737415,37.49918342210148,37.62649383113502,37.67754018972877,37.6873478174619,37.68978375871528,ok
event,EVT_2025_FLOOD,centroid_lon,120890,120890,0,0.0,126.9770348659268,126.97703484529559,0.11321410501493476,126.78108071017549,126.7847657950743,126.80063820109926,126.87914089509016,127.07488987202161,127.15339287321022,127.16935908340976,127.17291119660149,ok
event,EVT_2025_FLOOD,grid_size_m,120890,120890,0,0.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,ok
event,EVT_2025_FLOOD,grid_area_m2,120890,120890,0,0.0,8100.0,8100.0,0.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,ok
